,URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
56,spotify:track:46R7Qucrjnri3xJK9TvADV,Future Ex,spotify:artist:5rw6jWzcS6bQimR39VPBXu,Abigail Barlow,45,"['alt z', 'modern indie pop']",Future Ex,46,False,2021-01-29,0.851,0.684,1,-4.765,1,0.208,0.137,0.0,0.0846,0.604,124.856,audio_features,46R7Qucrjnri3xJK9TvADV,spotify:track:46R7Qucrjnri3xJK9TvADV,https://api.spotify.com/v1/tracks/46R7Qucrjnri3xJK9TvADV,https://api.spotify.com/v1/audio-analysis/46R7Qucrjnri3xJK9TvADV,156480,4
57,spotify:track:4v0EzQ3hw2eTPUv5RTkfzA,Sex With Me,spotify:artist:27dC1hPiY4d4MVVFyBSC9W,TRAMP STAMPS,34,['alt z'],Sex With Me,0,True,2021-01-27,0.726,0.782,1,-5.592,1,0.0662,0.087,6.2e-06,0.0315,0.683,96.028,audio_features,4v0EzQ3hw2eTPUv5RTkfzA,spotify:track:4v0EzQ3hw2eTPUv5RTkfzA,https://api.spotify.com/v1/tracks/4v0EzQ3hw2eTPUv5RTkfzA,https://api.spotify.com/v1/audio-analysis/4v0EzQ3hw2eTPUv5RTkfzA,175547,4
58,spotify:track:5Rt7wGcJwHU98xf6GTnder,Amy,spotify:artist:5l2O3KSyCkTtjwcTLixHi5,Kalie Shorr,17,['country pop'],Amy,19,True,2021-02-19,0.549,0.86,9,-4.53,1,0.0595,0.0239,0.0,0.35,0.591,116.002,audio_features,5Rt7wGcJwHU98xf6GTnder,spotify:track:5Rt7wGcJwHU98xf6GTnder,https://api.spotify.com/v1/tracks/5Rt7wGcJwHU98xf6GTnder,https://api.spotify.com/v1/audio-analysis/5Rt7wGcJwHU98xf6GTnder,181052,4
59,spotify:track:1JA0tPLWaGL7wuHcPcgT9T,Dress,spotify:artist:2cAXhrWAztXGwk6r15ibW2,Charlotte Sands,55,['alt z'],Dress,0,False,2020-12-02,0.806,0.441,5,-9.599,1,0.197,0.0277,0.0,0.453,0.804,114.927,audio_features,1JA0tPLWaGL7wuHcPcgT9T,spotify:track:1JA0tPLWaGL7wuHcPcgT9T,https://api.spotify.com/v1/tracks/1JA0tPLWaGL7wuHcPcgT9T,https://api.spotify.com/v1/audio-analysis/1JA0tPLWaGL7wuHcPcgT9T,143500,4
60,spotify:track:1tF1J2fK1F9iQ8UUD1Iai5,Kill the Director,spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB,The Wombats,62,"['liverpool indie', 'modern alternative rock', 'modern rock']","Proudly Present... A Guide to Love, Loss & Desperation",61,False,2007-11-05,0.41,0.858,1,-5.295,0,0.0485,0.00347,0.0,0.0897,0.962,161.487,audio_features,1tF1J2fK1F9iQ8UUD1Iai5,spotify:track:1tF1J2fK1F9iQ8UUD1Iai5,https://api.spotify.com/v1/tracks/1tF1J2fK1F9iQ8UUD1Iai5,https://api.spotify.com/v1/audio-analysis/1tF1J2fK1F9iQ8UUD1Iai5,161560,4
61,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,E-GIRLS ARE RUINING MY LIFE!,spotify:artist:7yntSJ6uojO3z6GFUVwhAW,CORPSE,67,['pov: indie'],E-GIRLS ARE RUINING MY LIFE!,70,True,2020-09-25,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,0.386,84.98,audio_features,7bCfHiRcfUjG0YVVNUL7Ve,spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/tracks/7bCfHiRcfUjG0YVVNUL7Ve,https://api.spotify.com/v1/audio-analysis/7bCfHiRcfUjG0YVVNUL7Ve,105176,4
62,spotify:track:17d6T11qsz6zYIWXjC87M4,do you even miss me at all?,spotify:artist:2VjEhHV3KaZlYg2js0Mqr0,Britton,45,"['alt z', 'singer-songwriter pop']",do you even miss me at all?,36,False,2020-06-26,0.743,0.53,5,-8.502,0,0.0328,0.155,4.91e-06,0.0897,0.373,139.93,audio_features,17d6T11qsz6zYIWXjC87M4,spotify:track:17d6T11qsz6zYIWXjC87M4,https://api.spotify.com/v1/tracks/17d6T11qsz6zYIWXjC87M4,https://api.spotify.com/v1/audio-analysis/17d6T11qsz6zYIWXjC87M4,252068,4
63,spotify:track:1JJTcAtBMIA6B6QlzQxvM2,Met Him Last Night (feat. Ariana Grande),spotify:artist:6S2OmqARrzebs0tKUEyXyp,Demi Lovato,78,"['pop', 'post-teen pop']",Dancing With The Devil…The Art of Starting Over,34,False,2021-04-02,0.529,0.543,4,-4.546,0,0.0263,0.216,0.0,0.0957,0.0742,144.959,audio_features,1JJTcAtBMIA6B6QlzQxvM2,spotify:track:1JJTcAtBMIA6B6QlzQxvM2,https://api.spotify.com/v1/tracks/1JJTcAtBMIA6B6QlzQxvM2,https://api.spotify.com/v1/audio-analysis/1JJTcAtBMIA6B6QlzQxvM2,204632,4
64,spotify:track:6iQfLy9Jf5Ka9buolJxBO5,Get Your Attention,spotify:artist:5CI6YfdGj33Dk91IiUge82,Highlnd,36,['dark r&b'],Get Your Attention,0,False,2020-10-22,0.614,0.815,2,-4.41,0,0.118,0.481,1.87e-06,0.356,0.59,105.19,audio_features,6iQfLy9Jf5Ka9buolJxBO5,spotify:track:6iQfLy9Jf5Ka9buolJxBO5,https://api.spotify.com/v1/tracks/6iQfLy9Jf5Ka9buolJxBO5,https://api.spotify.com/v1/audio-analysis/6iQfLy9Jf5Ka9buolJxBO5,192000,4
65,spotify:track:2SHCgiNbpJ6g2WDUn1pYr0,No Summer Love,spotify:artist:4xX9jZuIg4O1Cc59vjt0EP,PEACH MARTINE,27,['alt z'],No Summer Love,11,False,2020-08-28,0.422,0.69,4,-9.671,0,0.083,0.0477,3.8e-05,0.273,0.214,173.982,audio_features,2SHCgiNbpJ6g2WDUn1pYr0,spotify:track:2SHCgiNbpJ6g2WDUn1pYr0,https://api.spotify.com/v1/tracks/2SHCgiNbpJ6g2WDUn1pYr0,https://api.spotify.com/v1/audio-analysis/2SHCgiNbpJ6g2WDUn1pYr0,268966,4
66,spotify:track:7KxfE2y5USKurWbaZdTYUZ,Straitjacket,spotify:artist:63X5yxHWDkAl13ZIOWHV94,Lenii,44,"['alt z', 'irish pop']",Straitjacket,0,False,2021-03-25,0.737,0.64,6,-6.923,1,0.247,0.0459,0.00566,0.0885,0.813,96.118,audio_features,7KxfE2y5USKurWbaZdTYUZ,spotify:track:7KxfE2y5USKurWbaZdTYUZ,https://api.spotify.com/v1/tracks/7KxfE2y5USKurWbaZdTYUZ,https://api.spotify.com/v1/audio-analysis/7KxfE2y5USKurWbaZdTYUZ,180036,4
67,spotify:track:5lqfyl731f4rqg1AusznAq,Her Heart,spotify:artist:4cnccBVC82QHFHuOVxzqM1,Ian McConnell,42,[],Her Heart,25,False,2020-07-03,0.555,0.285,11,-10.014,1,0.0395,0.809,0.0,0.114,0.0911,75.013,audio_features,5lqfyl731f4rqg1AusznAq,spotify:track:5lqfyl731f4rqg1AusznAq,https://api.spotify.com/v1/tracks/5lqfyl731f4rqg1AusznAq,https://api.spotify.com/v1/audio-analysis/5lqfyl731f4rqg1AusznAq,188127,4
68,spotify:track:6RLyGG0HTePo8wFefOvJLM,upside,spotify:artist:1JhiIIXT9DWqEU3BYFZwGA,MOTHICA,55,"['alt z', 'vapor soul']",forever fifteen,0,False,2021-03-19,0.556,0.61,2,-7.742,1,0.0598,0.0141,2.48e-05,0.164,0.437,160.048,audio_features,6RLyGG0HTePo8wFefOvJLM,spotify:track:6RLyGG0HTePo8wFefOvJLM,https://api.spotify.com/v1/tracks/6RLyGG0HTePo8wFefOvJLM,https://api.spotify.com/v1/audio-analysis/6RLyGG0HTePo8wFefOvJLM,151097,4
69,spotify:track:0frVq7ypwqVdroMcrlyr5e,Don't Need A Man,spotify:artist:5Cb72YLWR9MV0z46xNpmEl,Liv Grace Blue,34,[],Don't Need A Man,51,True,2021-03-22,0.603,0.672,11,-7.643,1,0.119,0.0576,0.0,0.0912,0.643,154.898,audio_features,0frVq7ypwqVdroMcrlyr5e,spotify:track:0frVq7ypwqVdroMcrlyr5e,https://api.spotify.com/v1/tracks/0frVq7ypwqVdroMcrlyr5e,https://api.spotify.com/v1/audio-analysis/0frVq7ypwqVdroMcrlyr5e,149855,4
70,spotify:track:6O2rEuaCuz9oULfn6USRm1,Brainstorm,spotify:artist:6sFHvCyqklnJpXC9Nh1aag,Alexander 23,59,"['alt z', 'singer-songwriter pop']","Oh No, Not Again! - EP",48,False,2021-02-19,0.675,0.358,2,-10.905,1,0.0492,0.892,0.00936,0.114,0.247,77.03,audio_features,6O2rEuaCuz9oULfn6USRm1,spotify:track:6O2rEuaCuz9oULfn6USRm1,https://api.spotify.com/v1/tracks/6O2rEuaCuz9oULfn6USRm1,https://api.spotify.com/v1/audio-analysis/6O2rEuaCuz9oULfn6USRm1,184860,4
71,spotify:track:1yQTCLbLfrmDtEMI2NnWMD,The Record Player Song,spotify:artist:0SrIPejckovMwhrN3MZFPB,Daisy the Great,49,['brooklyn indie'],The Record Player Song,0,False,2017-06-21,0.635,0.674,9,-6.064,1,0.0543,0.561,0.0,0.471,0.695,139.867,audio_features,1yQTCLbLfrmDtEMI2NnWMD,spotify:track:1yQTCLbLfrmDtEMI2NnWMD,https://api.spotify.com/v1/tracks/1yQTCLbLfrmDtEMI2NnWMD,https://api.spotify.com/v1/audio-analysis/1yQTCLbLfrmDtEMI2NnWMD,203352,4
72,spotify:track:0Af0Nn70pNgCXdjcEIf5h4,Guilty,spotify:artist:4LOM7NzyrZvlGSYPFDsnTk,Dylan,53,"['alt z', 'uk pop']",Red,0,True,2020-05-29,0.651,0.479,9,-8.165,0,0.0537,0.159,0.0,0.115,0.146,136.957,audio_features,0Af0Nn70pNgCXdjcEIf5h4,spotify:track:0Af0Nn70pNgCXdjcEIf5h4,https://api.spotify.com/v1/tracks/0Af0Nn70pNgCXdjcEIf5h4,https://api.spotify.com/v1/audio-analysis/0Af0Nn70pNgCXdjcEIf5h4,214120,4
73,spotify:track:04IoRRDimeC8e0ryhSSb3v,Good Enough,spotify:artist:4LOM7NzyrZvlGSYPFDsnTk,Dylan,53,"['alt z', 'uk pop']",Red,0,True,2020-05-29,0.631,0.515,7,-7.562,0,0.0944,0.109,0.0,0.266,0.233,124.687,audio_features,04IoRRDimeC8e0ryhSSb3v,spotify:track:04IoRRDimeC8e0ryhSSb3v,https://api.spotify.com/v1/tracks/04IoRRDimeC8e0ryhSSb3v,https://api.spotify.com/v1/audio-analysis/04IoRRDimeC8e0ryhSSb3v,201867,4
74,spotify:track:1Qsl7IdLvS32YKHll5b15k,red flags,spotify:artist:4c0MadmAExDMrmnYG02mXa,Lisa Heller,23,[],red flags,27,True,2021-04-09,0.573,0.712,6,-4.768,0,0.0389,0.0275,9.23e-06,0.392,0.059,165.988,audio_features,1Qsl7IdLvS32YKHll5b15k,spotify:track:1Qsl7IdLvS32YKHll5b15k,https://api.spotify.com/v1/tracks/1Qsl7IdLvS32YKHll5b15k,https://api.spotify.com/v1/audio-analysis/1Qsl7IdLvS32YKHll5b15k,182229,4
75,spotify:track:6FuGYKmj8wWTFU5euCbg6G,i wanna love somebody,spotify:artist:5oYuKMBiaAc0W8Gt7FVIjb,We Three,52,"['alt z', 'singer-songwriter pop']","Dear Paranoia, Sincerely, Me",49,False,2020-05-01,0.591,0.682,9,-7.381,1,0.0482,0.121,0.0,0.088,0.519,155.922,audio_features,6FuGYKmj8wWTFU5euCbg6G,spotify:track:6FuGYKmj8wWTFU5euCbg6G,https://api.spotify.com/v1/tracks/6FuGYKmj8wWTFU5euCbg6G,https://api.spotify.com/v1/audio-analysis/6FuGYKmj8wWTFU5euCbg6G,233616,4
76,spotify:track:5z7m9WSRb37jos3noVxWwo,Fall for You,spotify:artist:5oYuKMBiaAc0W8Gt7FVIjb,We Three,52,"['alt z', 'singer-songwriter pop']",We Three,32,False,2018-12-14,0.546,0.418,10,-6.604,1,0.029,0.237,0.0,0.0915,0.368,161.784,audio_features,5z7m9WSRb37jos3noVxWwo,spotify:track:5z7m9WSRb37jos3noVxWwo,https://api.spotify.com/v1/tracks/5z7m9WSRb37jos3noVxWwo,https://api.spotify.com/v1/audio-analysis/5z7m9WSRb37jos3noVxWwo,268347,3
77,spotify:track:45BnLP9VBDtunsiwFUgvq4,21st Century Machine,spotify:artist:3nYYI90ObxhjLjdxaoXGSa,Catie Turner,48,"['alt z', 'gen z singer-songwriter']",21st Century Machine,40,False,2018-11-22,0.549,0.238,1,-9.812,1,0.0405,0.892,0.0,0.109,0.343,123.635,audio_features,45BnLP9VBDtunsiwFUgvq4,spotify:track:45BnLP9VBDtunsiwFUgvq4,https://api.spotify.com/v1/tracks/45BnLP9VBDtunsiwFUgvq4,https://api.spotify.com/v1/audio-analysis/45BnLP9VBDtunsiwFUgvq4,231551,4
78,spotify:track:7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,['pop'],Mr. Perfectly Fine (Taylor’s Version) (From The Vault),77,False,2021-04-07,0.661,0.819,11,-6.269,0,0.0519,0.167,0.0,0.0647,0.724,135.937,audio_features,7l2tmgUhV7Y2aJHjiszifg,spotify:track:7l2tmgUhV7Y2aJHjiszifg,https://api.spotify.com/v1/tracks/7l2tmgUhV7Y2aJHjiszifg,https://api.spotify.com/v1/audio-analysis/7l2tmgUhV7Y2aJHjiszifg,277592,4
79,spotify:track:1VuRRvJqtf4qOTsaEckjvd,Omg Did She Call Him Baby?,spotify:artist:2ba5BHaaNzyzG5ZEfKXIF2,Beth McCarthy,43,['alt z'],Omg Did She Call Him Baby?,48,False,2020-12-31,0.63,0.263,4,-9.194,1,0.0778,0.863,0.0,0.116,0.0897,72.236,audio_features,1VuRRvJqtf4qOTsaEckjvd,spotify:track:1VuRRvJqtf4qOTsaEckjvd,https://api.spotify.com/v1/tracks/1VuRRvJqtf4qOTsaEckjvd,https://api.spotify.com/v1/audio-analysis/1VuRRvJqtf4qOTsaEckjvd,195417,4
80,spotify:track:19AiJfAtRiccvSU1EWcttT,She Gets the Flowers,spotify:artist:2ba5BHaaNzyzG5ZEfKXIF2,Beth McCarthy,43,['alt z'],She Gets the Flowers,52,False,2021-03-26,0.444,0.384,2,-7.055,1,0.053,0.115,0.0,0.101,0.148,150.644,audio_features,19AiJfAtRiccvSU1EWcttT,spotify:track:19AiJfAtRiccvSU1EWcttT,https://api.spotify.com/v1/tracks/19AiJfAtRiccvSU1EWcttT,https://api.spotify.com/v1/audio-analysis/19AiJfAtRiccvSU1EWcttT,219882,4
81,spotify:track:1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",beerbongs & bentleys,62,False,2018-04-27,0.652,0.591,11,-7.274,0,0.0418,0.145,5.65e-06,0.164,0.274,121.873,audio_features,1ZemPoaj7LBj1RAQrb89EC,spotify:track:1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/tracks/1ZemPoaj7LBj1RAQrb89EC,https://api.spotify.com/v1/audio-analysis/1ZemPoaj7LBj1RAQrb89EC,261800,4
82,spotify:track:0HUTL8i4y4MiGCPId7M7wb,Freaks,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,67,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",Buds,16,False,2015-05-10,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,audio_features,0HUTL8i4y4MiGCPId7M7wb,spotify:track:0HUTL8i4y4MiGCPId7M7wb,https://api.spotify.com/v1/tracks/0HUTL8i4y4MiGCPId7M7wb,https://api.spotify.com/v1/audio-analysis/0HUTL8i4y4MiGCPId7M7wb,147036,4
83,spotify:track:2nLRmLZicLnOaxWwndwv5l,we made it.,spotify:artist:0IErJSgNHRD1DAH0X7yHvn,david hugo,47,['modern indie pop'],we made it.,0,False,2021-03-04,0.653,0.515,5,-7.906,1,0.267,0.0706,0.0,0.0756,0.674,176.05,audio_features,2nLRmLZicLnOaxWwndwv5l,spotify:track:2nLRmLZicLnOaxWwndwv5l,https://api.spotify.com/v1/tracks/2nLRmLZicLnOaxWwndwv5l,https://api.spotify.com/v1/audio-analysis/2nLRmLZicLnOaxWwndwv5l,164662,4
84,spotify:track:66k2yf5A5yeWidimsHOtSF,Dangerous,spotify:artist:0IErJSgNHRD1DAH0X7yHvn,david hugo,47,['modern indie pop'],Dangerous,0,False,2020-09-18,0.829,0.583,6,-7.33,0,0.277,0.0771,0.0,0.192,0.679,111.965,audio_features,66k2yf5A5yeWidimsHOtSF,spotify:track:66k2yf5A5yeWidimsHOtSF,https://api.spotify.com/v1/tracks/66k2yf5A5yeWidimsHOtSF,https://api.spotify.com/v1/audio-analysis/66k2yf5A5yeWidimsHOtSF,171875,4
85,spotify:track:6rdb1hGLJwnF78YxVNtDbI,Mistake,spotify:artist:2kG6IPsHwVJ1fR3txhSpKq,Courtney Govan,25,[],Mistake,17,False,2021-04-30,0.57,0.729,7,-7.212,0,0.0626,0.0682,0.0022,0.271,0.127,124.874,audio_features,6rdb1hGLJwnF78YxVNtDbI,spotify:track:6rdb1hGLJwnF78YxVNtDbI,https://api.spotify.com/v1/tracks/6rdb1hGLJwnF78YxVNtDbI,https://api.spotify.com/v1/audio-analysis/6rdb1hGLJwnF78YxVNtDbI,199680,4
86,spotify:track:0PWJ0Ojg6LNcIplsrhuwW5,Long Distance,spotify:artist:0p9SPN0Vhv6aDRZCz4W13E,JORDY,47,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",Long Distance,0,True,2021-02-18,0.798,0.593,1,-7.296,1,0.047,0.127,0.0,0.0914,0.934,110.027,audio_features,0PWJ0Ojg6LNcIplsrhuwW5,spotify:track:0PWJ0Ojg6LNcIplsrhuwW5,https://api.spotify.com/v1/tracks/0PWJ0Ojg6LNcIplsrhuwW5,https://api.spotify.com/v1/audio-analysis/0PWJ0Ojg6LNcIplsrhuwW5,148315,4
87,spotify:track:5n8aqbNFFYJ5J1m3FaXl13,Lovesick,spotify:artist:3MNLhvqJkWsO6tcjY9ps62,Maude Latour,47,"['alt z', 'indie pop', 'nyc pop']",Starsick EP,33,False,2019-11-15,0.532,0.467,1,-7.682,1,0.0443,0.775,2.56e-06,0.0874,0.273,127.621,audio_features,5n8aqbNFFYJ5J1m3FaXl13,spotify:track:5n8aqbNFFYJ5J1m3FaXl13,https://api.spotify.com/v1/tracks/5n8aqbNFFYJ5J1m3FaXl13,https://api.spotify.com/v1/audio-analysis/5n8aqbNFFYJ5J1m3FaXl13,170859,4
88,spotify:track:1H8Jm8rsTaS3KCbxORAncL,First Bus Home,spotify:artist:7IgjWjNOBxR6cCX4BhCtY1,Kk Lewis,1,[],First Bus Home,5,False,2021-04-16,0.696,0.268,9,-11.428,1,0.157,0.812,0.000576,0.387,0.235,75.06,audio_features,1H8Jm8rsTaS3KCbxORAncL,spotify:track:1H8Jm8rsTaS3KCbxORAncL,https://api.spotify.com/v1/tracks/1H8Jm8rsTaS3KCbxORAncL,https://api.spotify.com/v1/audio-analysis/1H8Jm8rsTaS3KCbxORAncL,206723,3
89,spotify:track:2bDNedM4lTAl4P2mfqoh8e,Airpods,spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S,64,"['alt z', 'norwegian pop', 'pop', 'uk pop']",Leave It Beautiful,39,False,2020-10-16,0.872,0.462,11,-10.043,0,0.185,0.344,0.000809,0.352,0.589,100.03,audio_features,2bDNedM4lTAl4P2mfqoh8e,spotify:track:2bDNedM4lTAl4P2mfqoh8e,https://api.spotify.com/v1/tracks/2bDNedM4lTAl4P2mfqoh8e,https://api.spotify.com/v1/audio-analysis/2bDNedM4lTAl4P2mfqoh8e,132077,4
90,spotify:track:5Kmj7unjc3WhSOkuUDRj8h,The Kindest Thing,spotify:artist:3VTJqPiHqHHIrx1FL7avMY,Stalking Gia,38,[],The Kindest Thing,27,True,2020-04-10,0.725,0.267,9,-9.814,0,0.0932,0.0911,0.000714,0.186,0.361,71.044,audio_features,5Kmj7unjc3WhSOkuUDRj8h,spotify:track:5Kmj7unjc3WhSOkuUDRj8h,https://api.spotify.com/v1/tracks/5Kmj7unjc3WhSOkuUDRj8h,https://api.spotify.com/v1/audio-analysis/5Kmj7unjc3WhSOkuUDRj8h,143013,4
91,spotify:track:7ufvTDIjfqAhYZLXUX0lrF,Sorry,spotify:artist:55EarwWraRQY9diMo9Oeul,Deb Never,44,['modern indie pop'],Sorry,39,True,2021-04-21,0.828,0.325,0,-8.805,1,0.0675,0.613,1.65e-06,0.354,0.131,130.066,audio_features,7ufvTDIjfqAhYZLXUX0lrF,spotify:track:7ufvTDIjfqAhYZLXUX0lrF,https://api.spotify.com/v1/tracks/7ufvTDIjfqAhYZLXUX0lrF,https://api.spotify.com/v1/audio-analysis/7ufvTDIjfqAhYZLXUX0lrF,180270,4
92,spotify:track:4A4g4uWlKjap0CvnMWFb82,To My Younger Self,spotify:artist:2VjEhHV3KaZlYg2js0Mqr0,Britton,45,"['alt z', 'singer-songwriter pop']",To My Younger Self,55,False,2021-04-30,0.63,0.39,8,-10.383,0,0.103,0.581,0.0,0.368,0.298,138.908,audio_features,4A4g4uWlKjap0CvnMWFb82,spotify:track:4A4g4uWlKjap0CvnMWFb82,https://api.spotify.com/v1/tracks/4A4g4uWlKjap0CvnMWFb82,https://api.spotify.com/v1/audio-analysis/4A4g4uWlKjap0CvnMWFb82,172894,4
93,spotify:track:3MIfnlZELqeENeU1XEz3B2,LOVELOST,spotify:artist:2yClxSQHoqAeiYVhafSWKU,margø,44,['alt z'],LOVELOST,41,False,2019-08-16,0.558,0.566,9,-7.024,0,0.0297,0.000856,7.32e-06,0.0972,0.448,175.89,audio_features,3MIfnlZELqeENeU1XEz3B2,spotify:track:3MIfnlZELqeENeU1XEz3B2,https://api.spotify.com/v1/tracks/3MIfnlZELqeENeU1XEz3B2,https://api.spotify.com/v1/audio-analysis/3MIfnlZELqeENeU1XEz3B2,229515,4
94,spotify:track:6kvVhj87FcfMKUE0Lxzp08,stupid,spotify:artist:3G9gR0x4v3J2Vek0Fw0yf2,Emily Vaughn,54,['alt z'],AFTERMATH,0,True,2020-11-20,0.81,0.488,8,-6.816,1,0.099,0.243,0.0,0.658,0.549,115.035,audio_features,6kvVhj87FcfMKUE0Lxzp08,spotify:track:6kvVhj87FcfMKUE0Lxzp08,https://api.spotify.com/v1/tracks/6kvVhj87FcfMKUE0Lxzp08,https://api.spotify.com/v1/audio-analysis/6kvVhj87FcfMKUE0Lxzp08,171391,4
95,spotify:track:2snCjoe9bWL49p21LCATBY,Let Me Tell You,spotify:artist:0cKCQAmUMmD05Nc2sZwOta,Grace Victoria,17,['gen z singer-songwriter'],Let Me Tell You,0,False,2021-04-30,0.727,0.514,11,-10.063,0,0.0748,0.319,0.0,0.267,0.486,119.963,audio_features,2snCjoe9bWL49p21LCATBY,spotify:track:2snCjoe9bWL49p21LCATBY,https://api.spotify.com/v1/tracks/2snCjoe9bWL49p21LCATBY,https://api.spotify.com/v1/audio-analysis/2snCjoe9bWL49p21LCATBY,218677,4
96,spotify:track:7wWqAGY1k2cr1ntffgBBH1,virtual reality,spotify:artist:3GYvf7puxwkr51EYoD9E7D,renforshort,44,"['alt z', 'canadian pop']",virtual reality,0,False,2021-02-24,0.677,0.539,6,-7.793,1,0.0824,0.0568,8.87e-05,0.148,0.438,155.021,audio_features,7wWqAGY1k2cr1ntffgBBH1,spotify:track:7wWqAGY1k2cr1ntffgBBH1,https://api.spotify.com/v1/tracks/7wWqAGY1k2cr1ntffgBBH1,https://api.spotify.com/v1/audio-analysis/7wWqAGY1k2cr1ntffgBBH1,161250,4
97,spotify:track:2K6WW2MPxCvzcWpXgKysc1,Bad Idea,spotify:artist:4cnccBVC82QHFHuOVxzqM1,Ian McConnell,42,[],Bad Idea,21,False,2020-05-01,0.697,0.699,11,-8.446,0,0.0329,0.00636,6.65e-06,0.0821,0.96,145.986,audio_features,2K6WW2MPxCvzcWpXgKysc1,spotify:track:2K6WW2MPxCvzcWpXgKysc1,https://api.spotify.com/v1/tracks/2K6WW2MPxCvzcWpXgKysc1,https://api.spotify.com/v1/audio-analysis/2K6WW2MPxCvzcWpXgKysc1,141884,4
98,spotify:track:1M4Ud66z18wuIq3oOxqVHa,bad idea!,spotify:artist:3uwAm6vQy7kWPS2bciKWx9,girl in red,74,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",bad idea!,10,True,2019-09-03,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,audio_features,1M4Ud66z18wuIq3oOxqVHa,spotify:track:1M4Ud66z18wuIq3oOxqVHa,https://api.spotify.com/v1/tracks/1M4Ud66z18wuIq3oOxqVHa,https://api.spotify.com/v1/audio-analysis/1M4Ud66z18wuIq3oOxqVHa,219638,4
99,spotify:track:6nscjUEyl7ICnQkAGfNOuA,Came Here for the Beer,spotify:artist:7DFV3Usu1Jrcyn45Kx31Bc,Riley Roth,41,['alt z'],Came Here for the Beer,19,False,2020-08-14,0.662,0.829,5,-5.106,1,0.0414,0.22,0.0,0.394,0.837,91.501,audio_features,6nscjUEyl7ICnQkAGfNOuA,spotify:track:6nscjUEyl7ICnQkAGfNOuA,https://api.spotify.com/v1/tracks/6nscjUEyl7ICnQkAGfNOuA,https://api.spotify.com/v1/audio-analysis/6nscjUEyl7ICnQkAGfNOuA,185855,4
0,spotify:track:54JFQiNoOjAw9PJ9vTsKru,"act i: stickerz ""99""",spotify:artist:5fi7lIgJGH3RgUpJYcffQ7,4batz,34,[],"act i: stickerz ""99""",50,False,2023-06-27,0.52,0.22,8,-16.596,1,0.0681,0.479,0.00597,0.111,0.305,138.055,audio_features,54JFQiNoOjAw9PJ9vTsKru,spotify:track:54JFQiNoOjAw9PJ9vTsKru,https://api.spotify.com/v1/tracks/54JFQiNoOjAw9PJ9vTsKru,https://api.spotify.com/v1/audio-analysis/54JFQiNoOjAw9PJ9vTsKru,104468,4
1,spotify:track:1aOMBiw2qKg5uyQ8CQdeDr,"Bend, Don't Break",spotify:artist:0UBIK7mjIJeYZ5qy6fUPG2,Felix Ames,32,[],"Bend, Don't Break / Shoestring",40,True,2023-06-30,0.456,0.241,3,-9.938,1,0.178,0.869,2.31e-05,0.0585,0.294,100.395,audio_features,1aOMBiw2qKg5uyQ8CQdeDr,spotify:track:1aOMBiw2qKg5uyQ8CQdeDr,https://api.spotify.com/v1/tracks/1aOMBiw2qKg5uyQ8CQdeDr,https://api.spotify.com/v1/audio-analysis/1aOMBiw2qKg5uyQ8CQdeDr,231741,4
2,spotify:track:6trZlMPnD5LOWYC1Le8oix,Joni,spotify:artist:0KwKCrns7rEnFZWgrSj72r,Jessiēque,3,[],Joni,13,False,2023-06-30,0.782,0.424,5,-12.755,0,0.0535,0.422,0.073,0.117,0.452,129.949,audio_features,6trZlMPnD5LOWYC1Le8oix,spotify:track:6trZlMPnD5LOWYC1Le8oix,https://api.spotify.com/v1/tracks/6trZlMPnD5LOWYC1Le8oix,https://api.spotify.com/v1/audio-analysis/6trZlMPnD5LOWYC1Le8oix,239769,4
