URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
spotify:track:3GHHMFQzeuStWfG45ee3FA,Would I Lie To You,spotify:artist:3Bp2X5t7A5WNxBg3Kdhr6z,BAYZY,47,['covertronica'],Would I Lie To You,55,False,2023-03-10,0.708,0.834,8,-5.219,0,0.0318,0.00144,0.000914,0.109,0.494,123.009,audio_features,3GHHMFQzeuStWfG45ee3FA,spotify:track:3GHHMFQzeuStWfG45ee3FA,https://api.spotify.com/v1/tracks/3GHHMFQzeuStWfG45ee3FA,https://api.spotify.com/v1/audio-analysis/3GHHMFQzeuStWfG45ee3FA,129756,4
spotify:track:46IZ0fSY2mpAiktS3KOqds,Easy On Me,spotify:artist:4dpARuHxo51G3z768sgnrY,Adele,84,"['british soul', 'pop', 'pop soul', 'uk pop']",30,82,False,2021-11-19,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4
spotify:track:2zy0hweEndWyds17TTqBkt,Switch Up,spotify:artist:489bascphvFqA0IvtYhc3y,Jt5k,34,[],So Far From Home,34,True,2023-03-24,0.722,0.669,6,-6.915,0,0.341,0.081,0.0,0.0706,0.438,153.931,audio_features,2zy0hweEndWyds17TTqBkt,spotify:track:2zy0hweEndWyds17TTqBkt,https://api.spotify.com/v1/tracks/2zy0hweEndWyds17TTqBkt,https://api.spotify.com/v1/audio-analysis/2zy0hweEndWyds17TTqBkt,105325,4
spotify:track:1GfBLbAhZUWdseuDqhocmn,Rumble,spotify:artist:5he5w2lnU9x7JFhnwcekXX,Skrillex,76,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Rumble,71,False,2023-01-04,0.81,0.836,1,-7.721,0,0.0645,0.0515,0.229,0.0598,0.0585,139.979,audio_features,1GfBLbAhZUWdseuDqhocmn,spotify:track:1GfBLbAhZUWdseuDqhocmn,https://api.spotify.com/v1/tracks/1GfBLbAhZUWdseuDqhocmn,https://api.spotify.com/v1/audio-analysis/1GfBLbAhZUWdseuDqhocmn,146571,4
spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Need to Know,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,89,"['dance pop', 'pop']",Planet Her,81,True,2021-06-25,0.664,0.609,1,-6.509,1,0.0707,0.304,0.0,0.0926,0.194,130.041,audio_features,3Vi5XqYrmQgOYBajMWSvCi,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,4
spotify:track:6D5UZC67k5Em3z2UfMNqxG,Hurts Like Hell,spotify:artist:4xlA0Bz40SuaMYlEwGC0lM,Joakim Molitor,29,['swedish tropical house'],Hurts Like Hell,38,False,2023-05-04,0.707,0.833,7,-4.922,1,0.0468,0.1,1.87e-05,0.232,0.51,123.988,audio_features,6D5UZC67k5Em3z2UfMNqxG,spotify:track:6D5UZC67k5Em3z2UfMNqxG,https://api.spotify.com/v1/tracks/6D5UZC67k5Em3z2UfMNqxG,https://api.spotify.com/v1/audio-analysis/6D5UZC67k5Em3z2UfMNqxG,195776,4
spotify:track:7EkWXAI1wn8Ii883ecd9xr,Freaks,spotify:artist:1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,67,"['dreamo', 'indie surf', 'pov: indie', 'surf punk', 'vegas indie']",Freaks,85,False,2021-05-15,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,audio_features,7EkWXAI1wn8Ii883ecd9xr,spotify:track:7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/tracks/7EkWXAI1wn8Ii883ecd9xr,https://api.spotify.com/v1/audio-analysis/7EkWXAI1wn8Ii883ecd9xr,147062,4
spotify:track:5zFglKYiknIxks8geR8rcL,Beautiful Mistakes (feat. Megan Thee Stallion),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,84,['pop'],JORDI (Deluxe),79,False,2021-06-11,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,audio_features,5zFglKYiknIxks8geR8rcL,spotify:track:5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/tracks/5zFglKYiknIxks8geR8rcL,https://api.spotify.com/v1/audio-analysis/5zFglKYiknIxks8geR8rcL,227395,4
spotify:track:15hXAUgUFmDiHcCC0xkKei,Mind Racing,spotify:artist:489bascphvFqA0IvtYhc3y,Jt5k,34,[],I Know You Still Love Me,32,True,2023-08-25,0.744,0.526,4,-8.87,0,0.0584,0.0214,0.0,0.132,0.219,149.926,audio_features,15hXAUgUFmDiHcCC0xkKei,spotify:track:15hXAUgUFmDiHcCC0xkKei,https://api.spotify.com/v1/tracks/15hXAUgUFmDiHcCC0xkKei,https://api.spotify.com/v1/audio-analysis/15hXAUgUFmDiHcCC0xkKei,93000,4
spotify:track:5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,89,"['dance pop', 'pop']",Planet Her,79,True,2021-06-25,0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097,audio_features,5lAnYvAIkSDNXqfo7DyFUm,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/tracks/5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/audio-analysis/5lAnYvAIkSDNXqfo7DyFUm,174253,4
spotify:track:5Jo1DvQ6auXLFx6QD3SC5I,That Could Be Us,spotify:artist:2tndYCXQneCV4jtoWRwVpz,Lucas Estrada,64,"['deep pop edm', 'pop dance', 'swedish tropical house']",That Could Be Us,56,False,2023-03-09,0.831,0.842,0,-4.945,1,0.0276,0.112,0.000338,0.0832,0.695,120.031,audio_features,5Jo1DvQ6auXLFx6QD3SC5I,spotify:track:5Jo1DvQ6auXLFx6QD3SC5I,https://api.spotify.com/v1/tracks/5Jo1DvQ6auXLFx6QD3SC5I,https://api.spotify.com/v1/audio-analysis/5Jo1DvQ6auXLFx6QD3SC5I,124958,4
spotify:track:0oJNUbobAD9a4oVjJGOqGy,Heart of Glass,spotify:artist:79GiwayvvpyZVErpH6BLsY,Nito-Onna,57,['covertronica'],Heart of Glass,41,False,2022-01-28,0.75,0.838,9,-5.132,1,0.124,0.194,7.99e-06,0.313,0.397,123.89,audio_features,0oJNUbobAD9a4oVjJGOqGy,spotify:track:0oJNUbobAD9a4oVjJGOqGy,https://api.spotify.com/v1/tracks/0oJNUbobAD9a4oVjJGOqGy,https://api.spotify.com/v1/audio-analysis/0oJNUbobAD9a4oVjJGOqGy,144245,4
spotify:track:3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,spotify:artist:1PKErrAhYFdfrDymGHRQRo,Nathan Evans,62,[],Wellerman (Sea Shanty / 220 KID x Billen Ted Remix),71,False,2021-01-21,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,audio_features,3iw6V4LH7yPj1ESORX9RIN,spotify:track:3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/tracks/3iw6V4LH7yPj1ESORX9RIN,https://api.spotify.com/v1/audio-analysis/3iw6V4LH7yPj1ESORX9RIN,116750,4
spotify:track:1yLTcitjbEJr7a4jyDB0Lz,So Pretty,spotify:artist:7kRrkUEPgO3TRfAi7Gsw2i,Reyanna Maria,45,[],So Pretty,64,True,2021-01-20,0.799,0.543,10,-6.094,0,0.24,0.0512,0.0425,0.134,0.25,187.906,audio_features,1yLTcitjbEJr7a4jyDB0Lz,spotify:track:1yLTcitjbEJr7a4jyDB0Lz,https://api.spotify.com/v1/tracks/1yLTcitjbEJr7a4jyDB0Lz,https://api.spotify.com/v1/audio-analysis/1yLTcitjbEJr7a4jyDB0Lz,85742,4
spotify:track:4fSIb4hdOQ151TILNsSEaF,Todo De Ti,spotify:artist:1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,87,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Todo De Ti,78,True,2021-05-20,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,audio_features,4fSIb4hdOQ151TILNsSEaF,spotify:track:4fSIb4hdOQ151TILNsSEaF,https://api.spotify.com/v1/tracks/4fSIb4hdOQ151TILNsSEaF,https://api.spotify.com/v1/audio-analysis/4fSIb4hdOQ151TILNsSEaF,199604,4
spotify:track:4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,88,"['canadian pop', 'pop']",Justice,82,True,2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,audio_features,4iJyoBOLtHqaGxP12qzhQI,spotify:track:4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/tracks/4iJyoBOLtHqaGxP12qzhQI,https://api.spotify.com/v1/audio-analysis/4iJyoBOLtHqaGxP12qzhQI,198082,4
spotify:track:4p5AebH0oGdzLakzHjCdR4,End Of Time,spotify:artist:1jNyttT0vL0IEemrawjILH,LIZZIP,26,['covertronica'],End Of Time,45,False,2023-05-04,0.649,0.899,2,-6.763,1,0.0365,0.013,3.67e-05,0.106,0.333,128.034,audio_features,4p5AebH0oGdzLakzHjCdR4,spotify:track:4p5AebH0oGdzLakzHjCdR4,https://api.spotify.com/v1/tracks/4p5AebH0oGdzLakzHjCdR4,https://api.spotify.com/v1/audio-analysis/4p5AebH0oGdzLakzHjCdR4,140781,4
spotify:track:7igeByaBM0MgGsgXtNxDJ7,positions,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,87,['pop'],positions,13,True,2020-10-23,0.736,0.802,0,-4.759,1,0.0864,0.468,0.0,0.094,0.675,144.005,audio_features,7igeByaBM0MgGsgXtNxDJ7,spotify:track:7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/tracks/7igeByaBM0MgGsgXtNxDJ7,https://api.spotify.com/v1/audio-analysis/7igeByaBM0MgGsgXtNxDJ7,172325,4
spotify:track:5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,87,"['dance pop', 'pop', 'uk pop']",Future Nostalgia,84,False,2020-03-27,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4
spotify:track:3QqYZWQLn0evKMIRlGJeeR,Bundles (feat. Taylor Girlz),spotify:artist:0jL5A3JBu46MsYrr5JMPuT,Kayla Nicole,47,['trap queen'],Bundles (feat. Taylor Girlz),62,True,2021-05-05,0.939,0.682,11,-5.931,1,0.306,0.00152,0.0,0.0552,0.584,130.022,audio_features,3QqYZWQLn0evKMIRlGJeeR,spotify:track:3QqYZWQLn0evKMIRlGJeeR,https://api.spotify.com/v1/tracks/3QqYZWQLn0evKMIRlGJeeR,https://api.spotify.com/v1/audio-analysis/3QqYZWQLn0evKMIRlGJeeR,154806,4
spotify:track:2D0dj3hVkRQJCp63cxCPEx,Stunnin' (feat. Harm Franklin),spotify:artist:2JbE7jUIGtpXSzytnyMg6U,Curtis Waters,50,[],Stunnin' (feat. Harm Franklin),62,True,2020-05-19,0.885,0.685,11,-6.429,0,0.0627,0.33,0.0,0.148,0.937,99.954,audio_features,2D0dj3hVkRQJCp63cxCPEx,spotify:track:2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/tracks/2D0dj3hVkRQJCp63cxCPEx,https://api.spotify.com/v1/audio-analysis/2D0dj3hVkRQJCp63cxCPEx,144000,4
spotify:track:0k4d5YPDr1r7FX77VdqWez,You Right,spotify:artist:5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,89,"['dance pop', 'pop']",Planet Her,82,True,2021-06-25,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,audio_features,0k4d5YPDr1r7FX77VdqWez,spotify:track:0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/tracks/0k4d5YPDr1r7FX77VdqWez,https://api.spotify.com/v1/audio-analysis/0k4d5YPDr1r7FX77VdqWez,186173,4
spotify:track:2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,Bee Gees,76,"['disco', 'mellow gold', 'soft rock']",How Can You Mend A Broken Heart,72,False,2020-12-11,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,audio_features,2cX2coZS1PYBfPs8wgbdWE,spotify:track:2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/tracks/2cX2coZS1PYBfPs8wgbdWE,https://api.spotify.com/v1/audio-analysis/2cX2coZS1PYBfPs8wgbdWE,196213,4
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,spotify:artist:7i9j813KFoSBMldGqlh2Z1,Riton,65,"['house', 'pop dance', 'uk dance']",Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],80,False,2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,audio_features,4cG7HUWYHBV6R6tHn1gxrl,spotify:track:4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/tracks/4cG7HUWYHBV6R6tHn1gxrl,https://api.spotify.com/v1/audio-analysis/4cG7HUWYHBV6R6tHn1gxrl,169153,4
spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",84,"['hip hop', 'rap']",IGOR,75,True,2019-05-17,0.36,0.391,6,-10.6,1,0.0528,0.296,0.000406,0.129,0.162,84.281,audio_features,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/tracks/5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/audio-analysis/5QvBXUm5MglLJ3iBfTX2Wo,177227,4
spotify:track:6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,72,"['r&b', 'uk contemporary r&b']",Little Things x Gypsy Woman (L BEATS MASHUP),81,False,2023-06-30,0.644,0.879,6,-5.204,0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,audio_features,6xp1u6ZEHXX8DxJIFFrVoP,spotify:track:6xp1u6ZEHXX8DxJIFFrVoP,https://api.spotify.com/v1/tracks/6xp1u6ZEHXX8DxJIFFrVoP,https://api.spotify.com/v1/audio-analysis/6xp1u6ZEHXX8DxJIFFrVoP,131000,4
spotify:track:4RJTTrZqPFWaWACVXHkvjw,Everyday,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,87,['pop'],Dangerous Woman,65,True,2016-05-20,0.637,0.733,7,-4.413,0,0.0563,0.0149,0.0,0.162,0.431,131.004,audio_features,4RJTTrZqPFWaWACVXHkvjw,spotify:track:4RJTTrZqPFWaWACVXHkvjw,https://api.spotify.com/v1/tracks/4RJTTrZqPFWaWACVXHkvjw,https://api.spotify.com/v1/audio-analysis/4RJTTrZqPFWaWACVXHkvjw,194840,4
spotify:track:3sLTYBYs6lJsFK84t2X7wt,Bathroom,spotify:artist:5nvWOyAkfNgVLKESq4fOj2,Montell Fish,72,['pittsburgh rap'],Her Love Still Haunts Me Like a Ghost,79,False,2022-10-28,0.708,0.415,2,-4.078,0,0.0314,0.693,4.68e-05,0.123,0.156,119.922,audio_features,3sLTYBYs6lJsFK84t2X7wt,spotify:track:3sLTYBYs6lJsFK84t2X7wt,https://api.spotify.com/v1/tracks/3sLTYBYs6lJsFK84t2X7wt,https://api.spotify.com/v1/audio-analysis/3sLTYBYs6lJsFK84t2X7wt,208000,4
spotify:track:7s6Qiw4ArIssZ9QP5mxPRk,I'm Geekin - Slowed Down,spotify:artist:0WK3H9OErSn5zKOkOV5egm,DDG,65,['pop rap'],I'm Geekin (Sped Up + Slowed Down),64,True,2023-04-18,0.841,0.401,1,-7.073,1,0.152,0.3,0.0,0.116,0.379,100.356,audio_features,7s6Qiw4ArIssZ9QP5mxPRk,spotify:track:7s6Qiw4ArIssZ9QP5mxPRk,https://api.spotify.com/v1/tracks/7s6Qiw4ArIssZ9QP5mxPRk,https://api.spotify.com/v1/audio-analysis/7s6Qiw4ArIssZ9QP5mxPRk,114690,4
spotify:track:5nVE45ithgyVocZp5XLAk6,The Bug Collector,spotify:artist:73MDShZzdL4vUGMkmXOG6X,Haley Heynderickx,55,"['countrygaze', 'indie pop', 'portland indie', 'small room']",I Need to Start a Garden,71,True,2018-03-02,0.538,0.419,10,-9.705,1,0.0353,0.777,0.329,0.0967,0.529,99.622,audio_features,5nVE45ithgyVocZp5XLAk6,spotify:track:5nVE45ithgyVocZp5XLAk6,https://api.spotify.com/v1/tracks/5nVE45ithgyVocZp5XLAk6,https://api.spotify.com/v1/audio-analysis/5nVE45ithgyVocZp5XLAk6,228460,4
spotify:track:61eJ7HqXGyHfmHIqJApX7v,Already Rich,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,Yeat,81,"['pluggnb', 'rage rap']",Already Rich,78,True,2023-05-03,0.767,0.798,1,-7.653,1,0.111,0.00201,0.00372,0.125,0.224,135.748,audio_features,61eJ7HqXGyHfmHIqJApX7v,spotify:track:61eJ7HqXGyHfmHIqJApX7v,https://api.spotify.com/v1/tracks/61eJ7HqXGyHfmHIqJApX7v,https://api.spotify.com/v1/audio-analysis/61eJ7HqXGyHfmHIqJApX7v,145528,4
spotify:track:6WzRpISELf3YglGAh7TXcG,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,94,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular (Music from the HBO Original Series),92,True,2023-06-02,0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029,audio_features,6WzRpISELf3YglGAh7TXcG,spotify:track:6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/tracks/6WzRpISELf3YglGAh7TXcG,https://api.spotify.com/v1/audio-analysis/6WzRpISELf3YglGAh7TXcG,215467,4
spotify:track:0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,89,"['dfw rap', 'melodic rap', 'pop', 'rap']",Hollywood's Bleeding,86,False,2019-09-06,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4
spotify:track:0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,spotify:artist:7lzordPuZEXxwt9aoVZYmG,Billy Idol,68,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",Rebel Yell,78,False,1983-11-01,0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4
spotify:track:7BcOUi4FQ3wBLmNTW0yfCR,The Spins,spotify:artist:4LLpKhyESsyAXpc4laK94U,Mac Miller,82,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",K.I.D.S.,65,True,2010-08-13,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.006,audio_features,7BcOUi4FQ3wBLmNTW0yfCR,spotify:track:7BcOUi4FQ3wBLmNTW0yfCR,https://api.spotify.com/v1/tracks/7BcOUi4FQ3wBLmNTW0yfCR,https://api.spotify.com/v1/audio-analysis/7BcOUi4FQ3wBLmNTW0yfCR,195873,4
spotify:track:0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,"['art pop', 'electropop', 'pop']",hotline (edit),84,False,2023-05-09,0.516,0.254,9,-16.027,0,0.0589,0.816,0.855,0.189,0.304,56.829,audio_features,0WFryfbNKPXVtVQlz5dZ8H,spotify:track:0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/tracks/0WFryfbNKPXVtVQlz5dZ8H,https://api.spotify.com/v1/audio-analysis/0WFryfbNKPXVtVQlz5dZ8H,60720,4
spotify:track:29TPjc8wxfz4XMn21O7VsZ,Sky,spotify:artist:699OTQXzgjhIYAHMy9RyPD,Playboi Carti,84,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",Whole Lotta Red,83,True,2020-12-25,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,audio_features,29TPjc8wxfz4XMn21O7VsZ,spotify:track:29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,193234,4
spotify:track:5Gt9bxniM1SxN61yRzRhXL,United In Grief,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,87,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Mr. Morale & The Big Steppers,79,True,2022-05-13,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,audio_features,5Gt9bxniM1SxN61yRzRhXL,spotify:track:5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/tracks/5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/audio-analysis/5Gt9bxniM1SxN61yRzRhXL,255378,3
spotify:track:65r94rVdiMwqXyQFEr3tqT,Resonance,spotify:artist:2exebQUDoIoT0dXA8BcN1P,Home,60,['vaporwave'],Odyssey,69,False,2014-07-01,0.566,0.74,8,-8.614,1,0.063,0.0352,0.849,0.221,0.419,170.098,audio_features,65r94rVdiMwqXyQFEr3tqT,spotify:track:65r94rVdiMwqXyQFEr3tqT,https://api.spotify.com/v1/tracks/65r94rVdiMwqXyQFEr3tqT,https://api.spotify.com/v1/audio-analysis/65r94rVdiMwqXyQFEr3tqT,212881,5
spotify:track:6Dk5fHTvH897XrVzCO64Mx,What You Won't Do for Love,spotify:artist:4V4Z3qMCwYofWHtip6ePF6,Bobby Caldwell,59,['yacht rock'],What You Won't Do for Love,76,False,1978,0.642,0.396,6,-16.843,1,0.0642,0.462,0.000823,0.106,0.797,84.082,audio_features,6Dk5fHTvH897XrVzCO64Mx,spotify:track:6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/tracks/6Dk5fHTvH897XrVzCO64Mx,https://api.spotify.com/v1/audio-analysis/6Dk5fHTvH897XrVzCO64Mx,286493,4
spotify:track:7EAMXbLcL0qXmciM5SwMh2,Heart To Heart,spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,78,"['edmonton indie', 'lo-fi indie', 'pov: indie']",Here Comes The Cowboy,84,False,2019-05-10,0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,audio_features,7EAMXbLcL0qXmciM5SwMh2,spotify:track:7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/tracks/7EAMXbLcL0qXmciM5SwMh2,https://api.spotify.com/v1/audio-analysis/7EAMXbLcL0qXmciM5SwMh2,211140,4
spotify:track:31mzt4ZV8C0f52pIz1NSwd,Shut up My Moms Calling - (Sped Up),spotify:artist:35WVTyRnKAoaGExqgktVyb,Hotel Ugly,74,['modern indie pop'],Shut up My Moms Calling (Sped up),85,False,2022-09-14,0.653,0.474,5,-10.899,0,0.103,0.312,6.65e-06,0.119,0.361,85.024,audio_features,31mzt4ZV8C0f52pIz1NSwd,spotify:track:31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/tracks/31mzt4ZV8C0f52pIz1NSwd,https://api.spotify.com/v1/audio-analysis/31mzt4ZV8C0f52pIz1NSwd,135529,4
spotify:track:1MDy1pR75sPtgFcUzP407o,"La leçon particulière - Bande originale du film ""La leçon particulière""",spotify:artist:0Lf3tvw0Rzwr38KDrShstn,Francis Lai,57,"['classic soundtrack', 'french soundtrack', 'vintage french electronic']",La Lecon Particuliere,47,False,2023-03-28,0.185,0.469,2,-7.729,0,0.0314,0.00623,0.909,0.201,0.422,150.321,audio_features,1MDy1pR75sPtgFcUzP407o,spotify:track:1MDy1pR75sPtgFcUzP407o,https://api.spotify.com/v1/tracks/1MDy1pR75sPtgFcUzP407o,https://api.spotify.com/v1/audio-analysis/1MDy1pR75sPtgFcUzP407o,105560,3
spotify:track:37F0uwRSrdzkBiuj0D5UHI,Reminder,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,94,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy,88,True,2016-11-25,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880,4
spotify:track:1A3tuE6ti9qoZDwB3LB0t2,I Think I Like When It Rains,spotify:artist:3OykSjAE6F2Mb51WplFoRk,WILLIS,55,['alabama indie'],Locals 2,74,False,2017-06-12,0.622,0.455,9,-7.116,1,0.0282,0.0401,0.0,0.0957,0.274,124.412,audio_features,1A3tuE6ti9qoZDwB3LB0t2,spotify:track:1A3tuE6ti9qoZDwB3LB0t2,https://api.spotify.com/v1/tracks/1A3tuE6ti9qoZDwB3LB0t2,https://api.spotify.com/v1/audio-analysis/1A3tuE6ti9qoZDwB3LB0t2,278293,4
spotify:track:3pDqijcxYCRl59wZtoO3dz,Cola / Nanana (It Goes Like) - Sped Up,spotify:artist:09tB7baQ8wEJUJ4fNZIJiW,you lost,55,[],Cola / Nanana (It Goes Like) [Sped Up],70,False,2023-06-09,0.688,0.826,1,-9.358,1,0.0367,0.145,0.68,0.109,0.628,145.907,audio_features,3pDqijcxYCRl59wZtoO3dz,spotify:track:3pDqijcxYCRl59wZtoO3dz,https://api.spotify.com/v1/tracks/3pDqijcxYCRl59wZtoO3dz,https://api.spotify.com/v1/audio-analysis/3pDqijcxYCRl59wZtoO3dz,95686,4
